hhid,b_07,b_08,b_09,e_01,e_03,e_05,e_05_oth,e_06,e_07,f_01_wage,f_01_salaried,f_01_own_crops,f_01_own_livestock,f_01_own_fishing,f_01_non_farm_enterprise,f_01_no_employment,f_05_not_interested,f_05_slack_season,f_05_could_not_find,f_05_ill_old,f_05_children_family,f_05_movement_restrictions,f_05_conflict_violence,f_05_not_safe_health_reasons,j_01,j_07_violence,j_07_theft,j_07_intra_household_conflict,j_07_none,j_07_97,j_08,k_01_sell_assets,k_02_01,k_02_02,k_02_03,k_02_04,k_02_05,k_02_06,k_02_07,k_02_08,k_02_09,k_02_10,k_02_11,k_02_12,k_02_99,k_03_mortgage_assets,k_04_01,k_04_02,k_04_03,k_04_04,k_04_05,k_04_06,k_04_07,k_04_08,k_04_09,k_04_99,k_05_consumed_seed_stock,k_06_reduced_agriculture,k_07_spend_savings,k_08_reduced_healthcare,k_09_reduced_nfi,k_10_reduced_food,k_11_borrow_food,k_12_borrow_money,k_13_migrate,k_14_children_work,k_15_risky_activity,k_16,k_17,l2_02_a,l2_02_b,l2_vegetables1,l2_03_a,l2_03_b,l2_vegetables2,l2_04_a,l2_04_b,l2_vegetables3,l2_05_a,l2_05_b,l2_staples1,l2_06_a,l2_06_b,l2_staples2,l2_07_a,l2_07_b,l2_pulses1,l2_08_a,l2_08_b,l2_pulses2,l2_09_a,l2_09_b,fcs_dairy,l2_10_a,l2_10_b,l2_protein_seafood,l2_11_a,l2_11_b,l2_protein_meat,l2_12_a,l2_12_b,l2_protein_eggs,l2_13_a,l2_13_b,l2_fruits1,l2_14_a,l2_14_b,l2_fruits2,fcs_sugar,fcs_fat,state,township_code,fcs_vegetables,fcs_staples,fcs_protein,fcs_pulses,fcs_fruits,hhfcs,hhfcs_inv,education_level,physical_security,rural_urban,rural,natural_hazards,csi_unweighted,csi_weighted,not_improved_floor,not_improved_water,not_improved_sanitation,no_electricity,not_improved_housing,insecure,count
17973,2,9,2,6,2,2,0,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,1,4,0,2,4,0,1,3,0,1,7,0,1,2,0,1,1,0,2,1,0,2,1,0,1,1,0,1,1,0,2,1,0,2,1,0,1,1,7,7,Mandalay,NA,4,7,1,1,1,37,0.23076923076923078,0.5263157894736842,0.3333333333333333,urban,0,0,21,15,1,0,0,0,1,0,1
17974,1,10,2,1,1,4,0,2,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,2,3,0,1,2,0,1,7,0,1,3,0,1,2,0,2,2,0,2,0,0,2,2,0,1,3,0,1,2,0,1,2,0,1,2,2,7,Mandalay,NA,3,7,3,2,2,41.5,0.27692307692307694,0.47368421052631576,0,rural,1,0,24,18,0,0,0,0,1,0,1
17975,1,6,2,1,2,3,0,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,2,0,2,2,0,1,3,0,1,7,0,1,2,0,2,0,0,1,3,0,2,0,0,2,0,0,2,2,0,2,3,0,2,0,0,2,7,3,7,Mandalay,NA,3,7,3,3,7,50,0.3641025641025641,0.6842105263157895,0.3333333333333333,rural,1,0,22,17,1,0,0,0,1,0,1
17978,2,11,2,4,1,6,0,2,1,2,1,2,2,2,1,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,1,7,0,2,2,0,1,7,0,1,7,0,1,7,0,1,3,0,1,2,0,1,1,0,1,3,0,1,2,0,1,4,0,1,1,0,2,0,2,7,Mandalay,NA,7,7,4,3,1,55.5,0.4205128205128205,0.42105263157894735,0.3333333333333333,urban,0,0,20,15.5,0,1,0,0,0,0,1
17982,1,5,2,1,2,3,0,2,9,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,5,0,1,5,0,1,5,0,1,7,0,2,0,0,1,2,0,2,0,0,2,0,0,1,3,0,1,3,0,1,2,0,2,2,0,1,3,7,7,Mandalay,NA,5,7,3,2,3,47,0.3333333333333333,0.7368421052631579,0,rural,1,0,25,18,1,0,0,1,1,0,1
17986,2,10,2,1,1,6,0,2,1,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,2,0,2,5,0,2,3,0,1,5,0,1,7,0,2,1,0,2,4,0,1,2,0,2,1,0,2,1,0,2,0,0,2,3,0,2,3,0,2,3,1,7,Mandalay,NA,5,7,3,4,3,54,0.40512820512820513,0.47368421052631576,0.3333333333333333,urban,0,0,23,16.5,0,1,0,0,1,0,1
17992,1,9,2,1,2,4,0,2,9,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,3,0,2,5,0,2,3,0,1,4,0,1,7,0,2,0,0,2,2,0,1,7,0,2,0,0,2,0,0,1,1,0,2,0,0,1,1,0,1,7,3,7,Mandalay,NA,5,7,1,7,7,56,0.42564102564102563,0.5263157894736842,0,rural,1,0,17,12.5,1,0,0,1,1,0,1
17993,1,10,2,1,2,3,0,2,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,4,0,2,2,0,1,3,0,1,7,0,2,2,0,1,3,0,2,0,0,2,0,0,1,2,0,1,1,0,1,3,0,2,0,0,2,2,2,7,Mandalay,NA,4,7,3,3,2,45.5,0.31794871794871793,0.47368421052631576,0,rural,1,0,24,17.5,1,0,0,0,1,0,1
18004,1,15,2,1,2,7,0,2,6,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,2,0,0,1,1,0,1,7,0,2,0,0,2,1,0,1,2,0,2,0,0,1,1,0,2,0,0,2,0,0,2,0,0,2,0,3,7,Mandalay,NA,2,7,1,2,0,31,0.16923076923076924,0.21052631578947367,0,rural,1,0,26,19,1,1,0,0,1,0,1
18013,1,8,2,1,2,4,0,2,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,2,0,2,0,0,2,2,0,1,7,0,2,0,0,2,3,0,1,1,0,2,0,0,2,2,0,1,3,0,2,1,0,2,1,0,2,2,1,7,Mandalay,NA,2,7,3,3,2,43,0.2923076923076923,0.5789473684210527,0,rural,1,0,21,15.5,1,0,0,0,1,0,1
18015,1,10,1,1,1,2,0,2,1,2,2,1,2,2,1,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,0,1,3,0,2,0,0,1,5,0,1,7,0,2,0,0,1,7,0,1,4,0,2,0,0,1,4,0,1,3,0,2,4,0,2,0,0,1,2,3,7,Mandalay,NA,5,7,4,7,2,63,0.49743589743589745,0.47368421052631576,0.3333333333333333,rural,1,0,25,18.5,0,0,0,0,1,0,1
18016,1,5,1,4,1,3,0,2,1,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,5,0,2,0,0,1,5,0,1,7,0,2,0,0,1,7,0,1,7,0,1,2,0,1,4,0,1,4,0,1,5,0,2,2,0,2,3,7,7,Mandalay,NA,5,7,5,7,3,78,0.6512820512820513,0.7368421052631579,0,rural,1,0,27,19.5,0,0,0,0,0,0,1
18026,1,5,2,1,2,3,0,2,1,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,2,0,0,1,1,0,1,7,0,2,0,0,1,1,0,2,0,0,2,0,0,2,0,0,1,1,0,1,1,0,2,0,0,2,0,1,7,Mandalay,NA,1,7,1,1,0,26,0.11794871794871795,0.7368421052631579,0,rural,1,0,21,15.5,1,0,0,0,1,0,1
18033,1,15,1,4,1,3,0,2,1,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,1,2,2,2,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,3,0,1,5,0,2,5,0,1,5,0,1,7,0,2,0,0,1,2,0,1,2,0,2,1,0,1,2,0,1,2,0,1,7,0,1,1,0,1,1,1,7,Mandalay,NA,5,7,7,2,1,62,0.48717948717948717,0.21052631578947367,0.6666666666666666,rural,1,1,19,13.5,0,0,0,0,0,1,1
18042,1,5,1,3,1,3,0,2,1,2,2,1,2,2,1,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,1,7,0,2,1,0,1,7,0,1,7,0,2,0,0,1,3,0,1,1,0,2,0,0,1,3,0,1,5,0,2,0,0,1,1,0,1,1,7,7,Mandalay,NA,7,7,5,3,1,58,0.4461538461538462,0.7368421052631579,0.3333333333333333,rural,1,0,28,20,0,0,0,0,0,0,1
18044,1,5,1,4,1,3,0,2,1,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,7,0,1,7,0,1,3,0,1,7,0,2,4,0,1,5,0,1,3,0,1,3,0,1,2,0,1,4,0,1,4,0,1,3,0,1,3,7,7,Mandalay,NA,7,7,4,5,3,74,0.6102564102564103,0.7368421052631579,0,rural,1,0,27,18.5,0,0,0,0,0,0,1
18048,1,7,2,1,2,3,0,2,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,2,0,0,1,3,0,2,0,0,1,7,0,1,7,0,2,0,0,2,1,0,2,0,0,1,1,0,2,1,0,2,2,0,2,1,0,2,1,0,2,1,7,7,Mandalay,NA,7,7,2,1,1,44,0.30256410256410254,0.631578947368421,0.3333333333333333,rural,1,0,18,13,1,0,0,0,1,0,1
